GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
WrzasqPl CloudFormation Organization handler,pl.wrzasq.lambda.cform.organization,Handler,0,35,0,0,0,7,0,3,0,3
WrzasqPl CloudFormation Organization handler,pl.wrzasq.lambda.cform.organization.service,OrganizationManager,0,136,0,4,0,30,0,5,0,3
